_row_id,_input_row_index,_source_url,extract_rank,extract_text,is_gap_extract,brief_usefulness_score_0_100,brief_gap_analysis_usefulness_score_0_100,brief_message_usefulness_score_0_100
row::4d3ee3db124460536f8fae81931a9257e7a3fc27,189,https://www.bsaci.org/benedicts-law-moves-decisively-forward-as-government-commits-to-mandatory-school-allergy-guidance-and-lords-prepare-to-vote,3,Benedict’s Law includes: spare adrenaline auto-injectors; comprehensive allergy/anaphylaxis training for all school staff; whole-school allergy policies supported by individual care plans.,False,78,82,65
row::1d1bcc92b11ac764b9f7339eb5dd98067015eb95,190,https://www.anaphylaxis.org.uk/education/guidance-for-secondary-schools,1,Supporting pupils with serious allergies is framed as a statutory requirement in UK secondary schools.,False,78,76,72
row::1d1bcc92b11ac764b9f7339eb5dd98067015eb95,190,https://www.anaphylaxis.org.uk/education/guidance-for-secondary-schools,2,"Guidance stresses policies, trained staff, and emergency planning including spare AAIs.",False,78,76,72
row::1d1bcc92b11ac764b9f7339eb5dd98067015eb95,190,https://www.anaphylaxis.org.uk/education/guidance-for-secondary-schools,3,Bullying is presented as common and a safeguarding/safety issue in food allergy.,False,78,76,72
row::c0731c8fa26772bc62b46040bb5aa56a09da96f1,191,https://frimley-healthiertogether.nhs.uk/parentscarers/worried-your-child-unwell/allergic-reaction,1,"Onset can be rapid but also delayed (minutes to hours), supporting vigilance and recognition prompts in community settings.",False,58,62,55
row::c0731c8fa26772bc62b46040bb5aa56a09da96f1,191,https://frimley-healthiertogether.nhs.uk/parentscarers/worried-your-child-unwell/allergic-reaction,2,"Mild reactions can escalate quickly, supporting early recognition and readiness to treat.",False,58,62,55
row::c0731c8fa26772bc62b46040bb5aa56a09da96f1,191,https://frimley-healthiertogether.nhs.uk/parentscarers/worried-your-child-unwell/allergic-reaction,3,UK patient guidance prioritises immediate adrenaline administration and calling 999 while stating anaphylaxis.,False,58,62,55
row::c0731c8fa26772bc62b46040bb5aa56a09da96f1,191,https://frimley-healthiertogether.nhs.uk/parentscarers/worried-your-child-unwell/allergic-reaction,4,Lists red-flag symptoms (airway/breathing/circulation/neurological signs) in lay language to aid recognition.,False,58,62,55
row::c0731c8fa26772bc62b46040bb5aa56a09da96f1,191,https://frimley-healthiertogether.nhs.uk/parentscarers/worried-your-child-unwell/allergic-reaction,5,"Advises potential second adrenaline dose after 5 minutes, implying need for dose availability.",False,58,62,55
row::c0731c8fa26772bc62b46040bb5aa56a09da96f1,191,https://frimley-healthiertogether.nhs.uk/parentscarers/worried-your-child-unwell/allergic-reaction,6,"Links to AAI training videos, indicating expectation of education/skills reinforcement.",False,58,62,55
row::e3f7a471c52b4317318a491a65a1b06511fdc008,192,https://www.blackcountry0-18.nhs.uk/parentscarers/allergies/food-allergies,1,"Normally food allergy symptoms appear within a few minutes of eating the offending food, although they may be delayed by up to a couple of hours.",False,38,62,28
row::e3f7a471c52b4317318a491a65a1b06511fdc008,192,https://www.blackcountry0-18.nhs.uk/parentscarers/allergies/food-allergies,2,"If you or your child have a severe allergic reaction then do not delay in getting medical help, call for an ambulance and tell the operator it is anaphylaxis.",False,38,62,28
row::e3f7a471c52b4317318a491a65a1b06511fdc008,192,https://www.blackcountry0-18.nhs.uk/parentscarers/allergies/food-allergies,3,"There are 3 key things to be on top of when it comes to managing a food allergy: identify/avoid, recognise symptoms, know what to do if it happens again.",False,38,62,28
row::8538e18223a380367f9303a4ead41ded3ea072e8,193,https://www.anaphylaxis.org.uk/choosing-a-secondary-school,1,Secondary school transition increases adolescent responsibility and independence in allergy management.,False,78,55,82
row::8538e18223a380367f9303a4ead41ded3ea072e8,193,https://www.anaphylaxis.org.uk/choosing-a-secondary-school,2,Students should be involved in conversations with schools to support independent management.,False,78,55,82
row::8538e18223a380367f9303a4ead41ded3ea072e8,193,https://www.anaphylaxis.org.uk/choosing-a-secondary-school,3,"Staff allergy/anaphylaxis training should be in place; in secondary school it may sit with first aiders, PE teachers and technicians.",False,78,55,82
row::8538e18223a380367f9303a4ead41ded3ea072e8,193,https://www.anaphylaxis.org.uk/choosing-a-secondary-school,4,"Expect most secondary-age students to carry their own AAIs; if not, ensure storage is immediately accessible.",False,78,55,82
row::8538e18223a380367f9303a4ead41ded3ea072e8,193,https://www.anaphylaxis.org.uk/choosing-a-secondary-school,5,AAIs should never be locked away; PE/changing rooms are a specific access risk.,False,78,55,82
row::8538e18223a380367f9303a4ead41ded3ea072e8,193,https://www.anaphylaxis.org.uk/choosing-a-secondary-school,6,Peer education/awareness activities may support inclusion and recognition of symptoms.,False,78,55,82
row::d63eaca01fabecc7acdb015b7c19b0b67a4533f1,194,https://bswformulary.nhs.uk/chaptersSubDetails.asp?FormularySectionID=3&SubSectionRef=03&SubSectionID=A100,1,AAI suitability: “Epipen and Jext brands of adrenaline auto injectors (AAIS) are considered suitable for prescribing across BSW.”,False,62,55,58
row::d63eaca01fabecc7acdb015b7c19b0b67a4533f1,194,https://bswformulary.nhs.uk/chaptersSubDetails.asp?FormularySectionID=3&SubSectionRef=03&SubSectionID=A100,2,"Brand-specific training: “Injection technique is device specific… prescribers should prescribe by brand… Resources to support initial training, or when switching device…”",False,62,55,58
row::d63eaca01fabecc7acdb015b7c19b0b67a4533f1,194,https://bswformulary.nhs.uk/chaptersSubDetails.asp?FormularySectionID=3&SubSectionRef=03&SubSectionID=A100,3,"Review at repeat: “When patients next request a prescription, they are reviewed to ensure their AAI prescription is still appropriate.”",False,62,55,58
row::d63eaca01fabecc7acdb015b7c19b0b67a4533f1,194,https://bswformulary.nhs.uk/chaptersSubDetails.asp?FormularySectionID=3&SubSectionRef=03&SubSectionID=A100,4,Quantity & school exception: “Prescribers issue no more than TWO AAIs per patient… where schools require separate AAI(s)… consider issuing… no more than four AAIs per child.”,False,62,55,58
row::d63eaca01fabecc7acdb015b7c19b0b67a4533f1,194,https://bswformulary.nhs.uk/chaptersSubDetails.asp?FormularySectionID=3&SubSectionRef=03&SubSectionID=A100,5,Storage/expiry counselling: avoid >25°C; use until expiry/extended expiry date.,False,62,55,58
row::d63eaca01fabecc7acdb015b7c19b0b67a4533f1,194,https://bswformulary.nhs.uk/chaptersSubDetails.asp?FormularySectionID=3&SubSectionRef=03&SubSectionID=A100,6,Safety/strength vigilance: ensure correct adrenaline strength is used.,False,62,55,58
row::2d97db7b64a0ed02535e93628d0874af0d66f891,195,https://www.bsaci.org/funding-to-minimize-future-deaths-from-anaphylaxis,1,UKFAR is positioned to analyse fatal anaphylaxis cases and identify reasons why treatment has been unsuccessful.,False,74,90,55
row::2d97db7b64a0ed02535e93628d0874af0d66f891,195,https://www.bsaci.org/funding-to-minimize-future-deaths-from-anaphylaxis,2,Sustained UK-wide fatal anaphylaxis case ascertainment (including coronial engagement) and long-term funding are emphasised as necessary for accurate timing/trend analyses.,False,74,90,55
row::d95e98792a59a72354b8a0d1e12756a906cf3acb,196,https://link.springer.com/article/10.1186/s13223-022-00682-2,1,Students with food allergy prioritised peer education on not bullying and helping during a reaction (reported as 100% interest).,False,52,62,38
row::d95e98792a59a72354b8a0d1e12756a906cf3acb,196,https://link.springer.com/article/10.1186/s13223-022-00682-2,2,"Parents reported school reactions and some EAI treatment, indicating school is a real setting of risk requiring readiness.",False,52,62,38
row::d95e98792a59a72354b8a0d1e12756a906cf3acb,196,https://link.springer.com/article/10.1186/s13223-022-00682-2,3,Large parent–staff perception gap about teacher capability suggests communication/trust and training standardisation issues.,False,52,62,38
row::d95e98792a59a72354b8a0d1e12756a906cf3acb,196,https://link.springer.com/article/10.1186/s13223-022-00682-2,4,Teachers/staff self-identified needs for education on recognising reactions and administering EAI.,False,52,62,38
row::74520e28262a8cd37400183bf9be15b59857c84e,197,https://www.reactfirst.co.uk/first-aid-tips/can-schools-keep-spare-adrenaline-autoinjectors/130.htm,1,2017 UK regulation change enables schools to purchase spare AAIs without prescription for emergency use when the pupil’s own device is unavailable/not working (broken/out-of-date).,False,78,62,74
row::74520e28262a8cd37400183bf9be15b59857c84e,197,https://www.reactfirst.co.uk/first-aid-tips/can-schools-keep-spare-adrenaline-autoinjectors/130.htm,2,Guidance emphasizes administering adrenaline without delay; late administration may be ineffective.,False,78,62,74
row::74520e28262a8cd37400183bf9be15b59857c84e,197,https://www.reactfirst.co.uk/first-aid-tips/can-schools-keep-spare-adrenaline-autoinjectors/130.htm,3,MHRA recommendation referenced: patients should have 2 AAIs available at all times.,False,78,62,74
row::74520e28262a8cd37400183bf9be15b59857c84e,197,https://www.reactfirst.co.uk/first-aid-tips/can-schools-keep-spare-adrenaline-autoinjectors/130.htm,4,"Secondary-school guidance stresses pupil independence in carrying own AAIs; some schools may require additional device stored centrally, implying extra prescribing/logistics.",False,78,62,74
row::74520e28262a8cd37400183bf9be15b59857c84e,197,https://www.reactfirst.co.uk/first-aid-tips/can-schools-keep-spare-adrenaline-autoinjectors/130.htm,5,Schools expected to arrange specialist anaphylaxis training including practical instruction across different AAI device types; staff must know how to access AAIs quickly.,False,78,62,74
row::7883b609a9f2927fcca9dc22426d0e11e7aaf004,198,https://link.springer.com/article/10.1007/s00431-024-05562-y,1,Most staff reported no training in anaphylaxis recognition and no AAI-use training as teachers.,False,74,84,62
row::7883b609a9f2927fcca9dc22426d0e11e7aaf004,198,https://link.springer.com/article/10.1007/s00431-024-05562-y,2,Observed AAI technique errors were common; only a small minority completed all steps correctly.,False,74,84,62
row::7883b609a9f2927fcca9dc22426d0e11e7aaf004,198,https://link.springer.com/article/10.1007/s00431-024-05562-y,3,Self-reported confidence did not correlate with observed competence; training improved steps but did not eliminate errors.,False,74,84,62
row::7883b609a9f2927fcca9dc22426d0e11e7aaf004,198,https://link.springer.com/article/10.1007/s00431-024-05562-y,4,"Discussion highlights skill decay after training and recommends more effective skills training, policy supports, and consideration of device design/human factors.",False,74,84,62
row::0520c419b1505c632b83dcc09ed23d4c7e8fa71e,199,https://www.rightdecisions.scot.nhs.uk/school-allergy-care/my-role/pupil/pupils-with-allergies,1,Always carry emergency medication – pupils prescribed an adrenaline autoinjector should carry two at all times.,False,78,38,72
row::0520c419b1505c632b83dcc09ed23d4c7e8fa71e,199,https://www.rightdecisions.scot.nhs.uk/school-allergy-care/my-role/pupil/pupils-with-allergies,2,"Ask about allergens in the canteen, during class projects and school trips.",False,78,38,72
row::0520c419b1505c632b83dcc09ed23d4c7e8fa71e,199,https://www.rightdecisions.scot.nhs.uk/school-allergy-care/my-role/pupil/pupils-with-allergies,3,"Anaphylaxis UK ‘Easy to Ask’ campaign aims to help children and young people ask about allergens when eating out, including the school canteen.",False,78,38,72
row::0520c419b1505c632b83dcc09ed23d4c7e8fa71e,199,https://www.rightdecisions.scot.nhs.uk/school-allergy-care/my-role/pupil/pupils-with-allergies,4,Secondary school pupils: ‘Take the kit’ campaign for teenagers highlights carrying emergency medication at all times.,False,78,38,72
row::0520c419b1505c632b83dcc09ed23d4c7e8fa71e,199,https://www.rightdecisions.scot.nhs.uk/school-allergy-care/my-role/pupil/pupils-with-allergies,5,Resource signpost on spare pens in schools (legislation guidance on storing spare/back-up AAIs and managing anaphylaxis).,False,78,38,72
row::0520c419b1505c632b83dcc09ed23d4c7e8fa71e,199,https://www.rightdecisions.scot.nhs.uk/school-allergy-care/my-role/pupil/pupils-with-allergies,6,CYANS network aims to improve access to allergy care in Scotland.,False,78,38,72
row::4a4b12d8f263e80ac8ef44469792a1c5c419a0ae,200,https://www.anaphylaxis.org.uk/needle-free-nasal-adrenaline-treatment-under-review-for-approval-in-canada-and-the-uk,1,Needle-based delivery as historic default for emergency adrenaline (auto-injectors).,False,58,78,45
row::4a4b12d8f263e80ac8ef44469792a1c5c419a0ae,200,https://www.anaphylaxis.org.uk/needle-free-nasal-adrenaline-treatment-under-review-for-approval-in-canada-and-the-uk,2,Qualitative claim that fear/uncertainty about needles can delay auto-injector use.,False,58,78,45
row::4a4b12d8f263e80ac8ef44469792a1c5c419a0ae,200,https://www.anaphylaxis.org.uk/needle-free-nasal-adrenaline-treatment-under-review-for-approval-in-canada-and-the-uk,3,Eligibility framed by weight threshold (≥30 kg) for 2 mg nasal spray (as described).,False,58,78,45
row::4a4b12d8f263e80ac8ef44469792a1c5c419a0ae,200,https://www.anaphylaxis.org.uk/needle-free-nasal-adrenaline-treatment-under-review-for-approval-in-canada-and-the-uk,4,UK MHRA review status; not yet approved in the UK (at time of posting).,False,58,78,45
row::4a4b12d8f263e80ac8ef44469792a1c5c419a0ae,200,https://www.anaphylaxis.org.uk/needle-free-nasal-adrenaline-treatment-under-review-for-approval-in-canada-and-the-uk,5,Post-approval access may depend on supply and prescriber preference.,False,58,78,45
row::73d276f418a3c7c769c177b1b9fd5bc91c8b9bf9,201,https://www.nature.com/articles/pcrj201290,1,Gallagher et al. (qualitative UK study discussed) did not find a dominant ‘rebel without a cause’ mentality to explain higher adolescent fatality risk.,False,72,84,58
row::73d276f418a3c7c769c177b1b9fd5bc91c8b9bf9,201,https://www.nature.com/articles/pcrj201290,2,"Many reactions described as resulting from accidents, misinformation or inexperience (including misunderstanding trace labels/food risks).",False,72,84,58
row::73d276f418a3c7c769c177b1b9fd5bc91c8b9bf9,201,https://www.nature.com/articles/pcrj201290,3,"Adolescents/parents reported variable or no support from care groups, specialists and primary care.",False,72,84,58
row::73d276f418a3c7c769c177b1b9fd5bc91c8b9bf9,201,https://www.nature.com/articles/pcrj201290,4,Written plans were often felt not useful/practical; repeated education and better clinician–adolescent engagement advocated.,False,72,84,58
row::df6425dcdefe45d4973cc884db8a6e0a3c5d2e4c,202,https://link.springer.com/article/10.1007/s12016-018-8710-3,1,Epinephrine is first-line treatment for anaphylaxis (review statement).,False,38,44,32
row::df6425dcdefe45d4973cc884db8a6e0a3c5d2e4c,202,https://link.springer.com/article/10.1007/s12016-018-8710-3,2,Teenagers may present more often with subjective breathing/swallowing symptoms (review synthesis).,False,38,44,32
